osmid,safety_tag_value,is_lit,polyline6
"85252462,85252463",4,0,_gxr`rwIo}mwagv]z_gq_A}d`nExb`j@vuasMjysbDtdfrK~orpJ|sfrGrpznE|aiv@hp}v@xo}lIxi}bQfkicCz|ygEjjk}m@_ppxkAzhe{Gkj{i_@ik`kFi~uaEkssb}A
8422309,1,1,s`tanpwIk_psksu]su{{H_rtaR_s}bJeft}Zi}xmJmaax[
"1506227993,1506227994,8422309",4,1,s`tanpwIk_psksu]hc{nInsd~Ld{hoQdqueTlgyzElpciFz}|h@j~en@|md}AlvyaBta_rAjwyuApa|c@fvic@``hxGtxrlH
156785196,1,0,s`tanpwIk_psksu]ckbxLrdfoDo~swLrt_uA}__uRzevuBebliQlsqNgfhgFwmO
73848179,1,1,qd{}dswI}wndbuu]x}|sG{}||Pd{rvl@edojB
73848179,1,0,qd{}dswI}wndbuu]qcui^mowqHqqtcCd~wcG}tloNsdkzD{tmtAkon|CygbmKiymjC
840360159,1,0,qd{}dswI}wndbuu]lsloAzhnbFa{t{Bh{onI
8422309,1,0,cj~|x_xIgxswixu]}uvnLdjknC
8422309,3,0,cj~|x_xIgxswixu]lfihb@mopcJ
838380103,3,0,cj~|x_xIgxswixu]mynjOceotu@
73848180,3,0,qdnhi`xIk~cm`zu]~{c_NqcwyJ
838380103,1,0,qdnhi`xIk~cm`zu]lynjObeotu@
73848180,1,0,qdnhi`xIk~cm`zu]qjojJj~x|H`ngfM|pafp@
838380102,4,0,qdnhi`xIk~cm`zu]suyoCwjyuLu|ucW_jodhA
73848180,1,0,qgihz_xI}b|glzu]_|c_NpcwyJ
73848180,2,0,qgihz_xI}b|glzu]iydrHkvwm^fnwxNu{pnC
581208066,2,0,qgihz_xI}b|glzu]bsqxBr_myJhtghh@o~phKv}bzIktghB
838380091,2,0,srvat_xI_wffp{u]mebhBqfcwI
73848180,2,0,srvat_xI_wffp{u]vcvxWyz{_FtthrJsj`sB
73848180,1,0,srvat_xI_wffp{u]gnwxNt{pnChydrHjvwm^
581208066,2,0,k_jjb~wIewh`pzu]~xljeAujmxU
815941053,2,0,k_jjb~wIewh`pzu]ywjiLgf{yi@
581208066,1,0,k_jjb~wIewh`pzu]w}bzIjtghBitghh@n~phKcsqxBs_myJ
8364283,1,0,m|h}iywIckucq}u]}lwxBgojnS
73848180,4,0,m|h}iywIckucq}u]ig{bj@xghlN
8364283,1,1,m|h}iywIckucq}u]zqbbDzrdwVxzfcEjzls[
8364283,4,0,kjawmywIk{`se~u]|lwxBfojnS
838380089,4,0,kjawmywIk{`se~u]mbty\p{zqH
8364283,1,1,kjawmywIk{`se~u]arjfFqabm`@{z{nB}nkwI
73848180,1,0,wdeauzwIiblva}u]hg{bj@yghlN
73848180,3,0,wdeauzwIiblva}u]ebqyQxigvD
581208066,3,0,wdeauzwIiblva}u]~{owLpfszh@
73848182,1,0,sld{e~wIywanflv]_d{u@r|kjsA}z`|Hz_gjCc}nyu@is}a@_goj_@hpmuG}yqpt@wcu@
74143741,1,0,sld{e~wIywanflv]_rbrB__eLjzhy@q{v~t@
74143741,1,0,sld{e~wIywanflv]fv`ga@j}{ThumTggrli@
74143741,1,0,gd~sg~wIkt_{|mv]kzhy@p{v~t@~qbrB~~dL
74143741,1,0,a_t}b}wIuaxepmv]iumTfgrli@gv`ga@k}{T
83500246,5,0,gjhcj`xIgsnoxvv]{te~Ghn{rA
83500246,1,1,gjhcj`xIgsnoxvv]~cadM_sbcC`tvalCi{nwgA
1029384712,1,0,gjhcj`xIgsnoxvv]}|dxZic~nw@alngm@uvdh{A
74141972,1,0,_gkbjuwI_e`s~{x]sgies@caamC
74141972,1,0,_gkbjuwI_e`s~{x]ftzcB|gfwB
374848389,4,0,_gkbjuwI_e`s~{x]bx}Acauj@novlAi{zg^
845419694,5,0,s`ay{vwI_ac_e}x]zbdKqpnaD
845419694,1,0,s`ay{vwI_ac_e}x]_nsnAzx_}`@
973121000,5,0,s`ay{vwI_ac_e}x]ouje`@aoctAwg}oDk|bM
22597479,3,1,ckwrlswIyckuw~x]cj`gCpqi{t@
22597479,1,1,ckwrlswIyckuw~x]p~aaBexubd@~t`lFklefwA
"1240472484,74141983",2,0,ckwrlswIyckuw~x]iejeKiduRqczkA_`~Be}tpAonfFedy|XgqpiA
74141979,4,0,ehlj_uwIye_le}x]sl`kMq`cc@
1241042047,4,0,ehlj_uwIye_le}x]etgfGjalcE
74141979,1,0,ehlj_uwIye_le}x]jrht_@towpAp}hyLzbe`@
845419694,5,0,w|{l{vwIqrraj}x]rssl@iwo~Q
845419694,1,0,w|{l{vwIqrraj}x]{bdKppnaD
74141979,5,0,w|{l{vwIqrraj}x]|dnyBbpvG~_~zh@`yvgB
845419694,5,0,chg_zvwI{jca}}x]|qmqAyszx`@
845419694,1,0,chg_zvwI{jca}}x]sssl@hwo~Q
973120999,5,0,chg_zvwI{jca}}x]_`dc`@ollmA_cvvDmyoL
74141979,1,0,yumvmuwIkgcpf}x]rl`kMp`cc@
374848389,1,0,yumvmuwIkgcpf}x]lwwcE|bpgF
74141979,1,0,yumvmuwIkgcpf}x]_`~zh@ayvgB}dnyBcpvG
"1240472484,74141983",1,0,kymuwtwI{ky~z~x]ddy|XfqpiAd}tpAnnfFpczkA~_~BhejeKhduR
74141983,2,0,kymuwtwI{ky~z~x]admlHcev_Hl{rs@s~llS
1240472478,4,0,kymuwtwI{ky~z~x]}vtiBhrvWwdvyOu`__@acltc@qtkaB
74141983,1,0,_bhn_uwIsq~lx_y]m{rs@r~llS`dmlHbev_H
74141983,2,0,_bhn_uwIsq~lx_y]xncgB_|tog@_q|c[ibkaAuvc~Aq~}{D
1240472480,3,0,_bhn_uwIsq~lx_y]ayqpF}kyQ}bqpFgi~P
1240472478,1,0,c{gppvwIyonh~~x]ayo{E{noQ
1240472478,1,0,c{gppvwIyonh~~x]`cltc@ptkaBvdvyOt`__@|vtiBirvW
1240472481,4,0,c{gppvwIyonh~~x]ls`nBsjuvBtumxEqxjoE
74141983,3,0,egfr`xwI_vukcby]nxptx@dlprBxpmqJhvczU
74141983,4,0,egfr`xwI_vukcby]wadrBl}fte@p}fpG|ovqQcrml@vpk`S
1240472485,1,0,egfr`xwI_vukcby]vtgIg}dvDbccaAum}nX
74141983,1,0,{{ej{uwIoq_}hay]tvc~Ap~}{D~p|c[hbkaAyncgB~{tog@
74141983,1,0,{{ej{uwIoq_}hay]ypmqJivczUoxptx@elprB
845419694,2,0,{{ej{uwIoq_}hay]c_cyMxik|HweziBlgifA
74141983,5,0,o~qa}wwI{tibv_y]e}qkAvvsia@
973121003,4,0,o~qa}wwI{tibv_y]{hvxQkpvX
74141983,1,0,o~qa}wwI{tibv_y]brml@wpk`Sq}fpG}ovqQvadrBm}fte@
74141983,5,0,}l`kfxwIi}jsq{x]fakkAukzw`@
973121007,5,0,}l`kfxwIi}jsq{x]uudaUgmxm@
74141983,1,0,}l`kfxwIi}jsq{x]ofixAvjdqa@cf`bKn|rbI}vsbAtl|na@
845419693,1,0,{`zvzxwIqzc{{wx]f{az@agaoUbpuo@wbmaO
74141989,2,0,idn~xrwI__mliey]ubbnXybt|D
4252413,2,1,idn~xrwI__mliey]~mviAsz}bHln`aBom|tHtzj}BygdbHz`djEkiueL
4252413,1,0,idn~xrwI__mliey]wlqo@tp_vGmyxu@x~cqLkuurBbcrn]uq`iA~}jr^
74141989,1,0,_hqmrswIybbjoey]tbbnXxbt|D
1415329093,6,1,_`_`euwIoonqb_x]pwo}c@{uw}xB
1415329093,1,0,_`_`euwIoonqb_x]}pmjBrrtjK
74143717,6,0,_`_`euwIoonqb_x]|b~~^fxiwH`clsv@xkdvGr|wzOe_oE
74143717,1,0,kzyo|qwIsinhp~w]s|wzOd_oEaclsv@ykdvG}b~~^gxiwH
"972694682,74143718",1,0,clkxatwI{hvwk~w]qjy_Ykcf{EgyfqKsmzpB
"74143720,74143722,972694733",1,0,sf}rxrwIaaip_uw]pn|eKsp{pHh}{cR}x`{Lh|sbJ{eodJ
74143720,1,0,sf}rxrwIaaip_uw]p{riA`hi|Cvib_DjrfnE
972694737,2,0,sf}rxrwIaaip_uw]e`q`B{dvrNijjaWp|kcB
816199036,1,1,}e~r~rwIgi}bupw]tohmdA_yslz@
670671103,2,0,}e~r~rwIgi}bupw]yoc}Iw{w~Fq`xyIqb_uCyvhvWvs}q@
816199036,1,1,}e~r~rwIgi}bupw]}uy`c@bclg]anmjy@l_d}o@ifgmRhlarO
74143723,1,0,{h~hlpwIcfddbrw]ojnsE}|flF{_ffEe~d~E
74143724,1,0,}ghfckwIurt{lpw]yuy}h@r}raH}_fcKx~xtB
74143725,1,0,y|yshnwIyxsafow]pdjfd@y}nq@n|yhDqydcCxturJcgogA
74143726,1,0,ihbxjiwIcpr|_dw]htzi`@kepC
74143726,1,0,ihbxjiwIcpr|_dw]{pu_y@_kqiA
74143727,1,0,ihbxjiwIcpr|_dw]qutPvhdpyB
74143726,1,0,ezxxdkwIc|dgbdw]zpu_y@~jqiA
74143729,1,0,ivhw~lwI_i_wrcw]rjdtXrzw[
929939242,1,0,qnpumkwI}hrtqcw]c{qkVmcsD
74143731,1,0,wu_usuwIijbqnwv]~opk^yq|{N
74143732,3,0,wu_usuwIijbqnwv]_l`vK{pvsW
74143732,3,0,wu_usuwIijbqnwv]xoilMzzn}Z
74143732,1,0,wbal`vwIe|yegxv]~k`vKzpvsW
74143732,1,0,}dugeuwImnrrrvv]yoilM{zn}Z
973891813,1,0,{~fjnvwImuhvztv]avqea@zqxtW
973891813,4,1,{~fjnvwImuhvztv]fjokIsumaFbrxsGusklD
"1046233468,1046233469",4,1,{~fjnvwImuhvztv]qwciC{vifEyn}rAm_a{Bnx_jMwxreIraliQo|klJ
76259595,1,0,mkym|ywI_qd}svv]vlusg@z}_esA
76259595,3,0,mkym|ywI_qd}svv]kvj_Oqiu}`@
1046233461,3,0,mkym|ywI_qd}svv]wbnaMuyxqBelg~Hk`{v@qmtlTtmne@
1055263835,4,0,yi`tpywIiqzytpv]xf|aCr{diA
1055263835,1,0,yi`tpywIiqzytpv]cksrJelp{E
"1097817834,404072572",1,0,yi`tpywIiqzytpv]kvwsAxtleDoslgJvfxu\
74144456,5,0,m~hpujvIkodxeqv]h`aeE~qt{wA
"574905544,1288143737,4711450",1,1,m~hpujvIkodxeqv]bfdtFsuTd~fxGma`W`dbbCmrdYjcsaAu_cWf||w@cco^rbim@udro@tgakAcbneCufkGew~xApi@_h~cCm|xBemlOw~qc@k|h}CiwnyC}u}xGurifGyvhaM_dxwDqfjsFeazmEofydVe}}_OauyobAsfvvHk_zr`@o_jyBiun`Ja~xnGod|pW
"1116023898,574905542",5,1,m~hpujvIkodxeqv]wa{pj@n`_gAeg}aYb_`fAkjqxCz|plAoyiiGt|xU
74144456,1,0,c}fjojvIk|n{lnv]i`aeE_rt{wA
110601124,5,0,_x{ezkvIif~uywv]zuzkIgmsbCxabfAkgqGz~eu@~ajUfm`pChpstC`zthA~aag@pxmjAjlz\xdwaCv~`M
"574905544,1288143737,4711450",1,1,_x{ezkvIif~uywv]`~xnGnd|pWn_jyBhun`JrfvvHj_zr`@d}}_O`uyobAdazmEnfydV~cxwDpfjsFtrifGxvhaMhwnyC|u}xGv~qc@j|h}Cl|xBdmlOqi@~g~cCtfkGdw~xAugakAbbneCsbim@tdro@g||w@bco^kcsaAt_cWadbbClrdYe~fxGla`WcfdtFruT
"1353248897,496185505,1116024065",6,1,_x{ezkvIif~uywv]{_inAwgbfGedrr@ohxdCcsleDueqnLkxbqCsfseIi`zqPkheoZuzowEyzzfG
574905542,4,0,go`ihmvIerwd~pv]_p`kIrqp\
"1116023898,574905542",1,1,go`ihmvIerwd~pv]nyiiGu|xUjjqxC{|plAdg}aYc_`fAva{pj@o`_gA
"1442865232,1442865231",1,1,go`ihmvIerwd~pv]rn`JjdugDzvyiMhsa~qG
"1442865232,689390143",4,0,go`ihmvIerwd~pv]kr~DoeweB}}qDsbbvAqikMqwg{E_zro@i}r{W
625129385,6,0,kq`drfrIohm{tb|]jlepYdc|_E
"627195992,627195993,74167674",6,1,kq`drfrIohm{tb|]`rmJqvnqAzu`eByvxsVzheL{f~|AjieOcyhlB~drt@aqblKpyxsAr|xU~otxOrisbF
625129384,6,0,kq`drfrIohm{tb|]nyoaFtafrLx{yg@tscw@
625129385,7,1,kq`drfrIohm{tb|]}olaDadc]il_tZm}adC{pyu_@ul`rK}j{aMyiwqI{dt{Bsik|A
625129385,1,0,_dzrwerIidpznb|]klepYec|_E
1524068287,6,0,_dzrwerIidpznb|]auydQdrmiH
1524068287,1,0,_dzrwerIidpznb|]ntj~Borc`AtypmCucb\vutiBcoz`C
625129396,5,0,saaqxerIucu`zc|]|i`fI}_maX
"625129393,625129396",5,0,saaqxerIucu`zc|]|ywlSf~zuG~lnfBfk{b@
"627195992,627195993,74167674",1,1,saaqxerIucu`zc|]_ptxOsisbFqyxsAs|xU_ert@`qblKkieObyhlB{heLzf~|A{u`eBxvxsVarmJpvnqA
1524068287,1,0,aztxifrIcqapeb|]`uydQermiH
625129384,1,0,aztxifrIcqapeb|]y{yg@uscw@oyoaFuafrL
1524068287,1,1,aztxifrIcqapeb|]asqhXfifyMo}tc@ne}X
625129389,1,0,iszqeirIcozatc|]ykiaIlsloL
625129385,7,0,iszqeirIcozatc|]gxr}Ms`tzB_doiNt`cT
625129385,1,1,iszqeirIcozatc|]zdt{Brik|A|j{aMxiwqIzpyu_@tl`rKhl_tZl}adC|olaD`dc]
"627196002,627196012,625129389",7,0,iszqeirIcozatc|]tlncBeyadCjr|dHu`epKfgt{Vxd|o@niz{CcoasE
886265640,1,0,uwf|~trI_bd~yw{]yezkCqxsaE
886265640,5,0,uwf|~trI_bd~yw{]vhwiCtvq_E
1515820765,1,0,uwf|~trI_bd~yw{]ghcxe@r~hd]
1515820765,5,1,uwf|~trI_bd~yw{]fmsar@iobmc@
886265640,1,0,}mnqztrIijq}sw{]whwiCuvq_E
74217868,1,0,yjq{|i{Ieus~l{r]vh~p{@oknbp@d}ivb@qhe~M
74662674,6,0,m}s|krqIsud{w{y]tftzEniunH
74662674,1,0,wu~`erqIcknkn{y]uftzEoiunH
74662674,5,1,wu~`erqIcknkn{y]blw{jBrw_jtC
"1337745936,1337745932",6,0,wu~`erqIcknkn{y]z~qkAkadz@likceAef`eq@
"1337745936,1337745935",6,0,wu~`erqIcknkn{y]gvfdBhg_mAkfy`k@`ak|]
74662674,1,1,shfdynqIorm`yvy]clw{jBsw_jtC
74662675,5,0,}zibjuqIa`mi|uy]jqusCvhmrE
74662675,1,0,qhsmeuqIiv~uuuy]kqusCwhmrE
74662675,5,0,qhsmeuqIiv~uuuy]jm|nXdpxz^
"1337747860,1337747861",5,0,qhsmeuqIiv~uuuy]dmxxDyc|_Apjtg@cfz\
"1337747859,1337747860",5,0,qhsmeuqIiv~uuuy]wenxCri|t@ayvs@djtb@
74662675,1,1,krroctqIqrrhkty]yfbmGqqqpI
74662675,1,0,ezu}ktqIceezuty]km|nXepxz^
74662675,4,1,ezu}ktqIceezuty]xfbmGpqqpI
"1513919148,1513919149",5,0,ezu}ktqIceezuty]z{obDknrdDop~oVwl}s\
1513919151,5,0,ezu}ktqIceezuty]kimyCngzsCycubZ{bav`@
74863705,1,0,ud}sj`sImlchp{z]ldxgCkitmD|vgoCg~}aFp~mkB}v}tFzabn@gafzBnxdj@wqmnCzc}W{crjCdmqSgr|uC~ycNst`pDuiqL_fxwDahvO}jknDqyx^}henEq{}b@qvo|Cwgem@qssxDkhdyA{pmpIm|`h@q{edEyo{Pa_u{Eumk@q{jyD`ry^sifaDrx~p@qr`hDro|~A_ejaGj{mvAkdocD
74863705,1,0,ud}sj`sImlchp{z]wnlu@bi|_CowznBj`ioG
74863706,6,0,ud}sj`sImlchp{z]cbovAu}qo@yvnqAciozAyq_v\igmb_Bml|@goedBbr`_@}vxcB
74863706,5,0,ud}sj`sImlchp{z]hbftA|nsKjuy{Ak`iGtpfch@yq|{M`gbtAyc~k@nevnAeqt~A
74863701,5,0,wjyxv~rIugkmc|z]v~boDdwyvAht`x@x{nY
74863706,1,0,wjyxv~rIugkmc|z]oevnAdqt~AagbtAxc~k@upfch@xq|{Mkuy{Aj`iGibftA}nsK
74863706,1,0,wjyxv~rIugkmc|z]`wq[ej}`CozhJ}k}nD}wtt_@eimmzA_cubAoc~_Bmqbs@{~tl@
74863704,1,0,wlyvlasIweua{~z]_yykBslnz@q{blE}{ciB
74863706,1,0,wlyvlasIweua{~z]tw~t@}peaAtu{jA_bqz@rdbeh@qkahMph~rAcnjHroydA~foT
74863706,1,0,wlyvlasIweua{~z]cr`_@|vxcBll|@foedBxq_v\hgmb_BxvnqAbiozAbbovAt}qo@
74863701,1,0,uusoo~rIur`{_|z]it`x@y{nYw~boDewyvA
"1351894101,74863701",1,0,uusoo~rIur`{_|z]dr~Azan~@t|sUjhzb@vpa}@dduItzmk@eipg@
"803107596,1351894100",1,0,uusoo~rIur`{_|z]|aeh@coxb@jqcs@o}~Dd{|j@bask@eraDvrsaA
74863705,5,0,}lfzo`sI}`|vc{z]nwznBk`ioGvnlu@ci|_C
"803107601,803107605,803107599",1,0,}lfzo`sI}`|vc{z]gzpnBiibuAwg{~@}b~oAmdj}a@ma_coBtmaA}tggBjcdt@wga|B
"803107604,803107605,803107598",1,0,}lfzo`sI}`|vc{z]`iuiBnc`\fsvwBy`aE`{|tx@inswS`o~bBauvhAzlk|@cas~A
"1515821915,1515821916",1,0,}lfzo`sI}`|vc{z]nbgOdvnaCxeedBje`mF
74863704,5,0,icxpvasIipig`_{]p{blE|{ciB~xykBrlnz@
"803107600,803107601,803107602",1,0,icxpvasIipig`_{]vacgAg_qcBd`qlAsk_iApknet@o{smQ~vefBwq]
"803107601,803107605,803107599",6,0,icxpvasIipig`_{]kcdt@vga|BumaA|tggBldj}a@la_coBvg{~@|b~oAfzpnBhibuA
"1515821913,1515821914",1,0,icxpvasIipig`_{]qzqeBo|ajBkymxBy`t}G
1339844950,1,0,}ksbbzqIa~db_pz]j`ksEzxozG
75295851,1,0,}ksbbzqIa~db_pz]ysxfDvkhgBib|bCzzuhAgvhrBhsr_@
1339844950,6,1,}ksbbzqIa~db_pz]sg}~v@ym|ehA_jkjRs}nlF
75606036,1,0,uua{plqI{zf}vo{]kr_xQknpyi@
75606036,4,0,aibtcmqIgjxwaq{]jr_xQjnpyi@
75606036,4,0,aibtcmqIgjxwaq{]wlusGmuccS
"780551563,780551564,75681685",1,0,aibtcmqIgjxwaq{]qpiiB|yaqLma{dBpwqhBa}wiB`mtwd@h_x{AbvgbFr|ifJjgsoTuu}oB|wlk@myalNrm}fGusay@r}dnH
75780784,1,0,gkrpcztIouukh`r]oryV`saoG
969594630,1,1,epwa{gqIgeatm{{]gjalM}`xnyA
"969594633,969594634,969594630",5,0,epwa{gqIgeatm{{]~zgCjxea@ty~D|yco@|hfIxltoAenjMxzjjA
1513890421,1,1,epwa{gqIgeatm{{]}yhiGxraq@{r~tOtdiwC{uip`Cfz~}k@
969594630,1,0,gslvjhqIsxzrp~{]xvqf@lp_nG
1320489307,1,1,gslvjhqIsxzrp~{]otlxEanuzn@
"1418610240,969594631,1418610239",1,0,gslvjhqIsxzrp~{]rp`cB}egQrb_mLcg|jAnaqlLyqqaA``s{AozjO
741748770,1,0,q`o|v{qI}hjx|`|]s_nn@siz_C
741748770,1,0,ea~kx{qIqsey`a|]}jpdC{lyeJ
741748770,1,0,ea~kx{qIqsey`a|]r_nn@riz_C
1433218224,1,0,ea~kx{qIqsey`a|]ir}kVdzygH
1433218224,1,0,ea~kx{qIqsey`a|]`igmT{juuG
1374490265,1,0,a`hbhyqIsmde{w{]vp|uBd~tcH
30613615,1,0,a`hbhyqIsmde{w{]jojnAwyl]xkxuF_hw~A
1374490265,1,1,a`hbhyqIsmde{w{]ce{|z@aiktpCyyl`t@}xbj|B
1327147052,4,0,ustftnqIm_e|}i{]vucoFptqoM
1327147052,1,0,ustftnqIm_e|}i{]g~{iZcg_ds@h`yyCqx``RzugdPwjinG
"1327435752,1327147053,1327147054",4,1,ustftnqIm_e|}i{]ovpgBbfku@wowuCjbvnA{mtxEx{cvBasvrA~ttQ
1327435750,4,0,{~kseoqIcbglui{]tqa@hj{}A
1327435750,1,1,{~kseoqIcbglui{]yhujAkhoiDkcly^c||w_AmlpcAs_gpE}sbc@cehqF|nrIkcgxA
"1327435752,1327147053,1327147054",1,1,{~kseoqIcbglui{]`svrA_utQzmtxEy{cvBvowuCkbvnAnvpgBcfku@
1327147052,4,0,_uhn|lqI{s|shg{]|}mwOecrjG
1327147052,4,0,_uhn|lqI{s|shg{]emgnNcy|wEwx}w_@{zv}~@
"1327147060,1327147061",1,1,_uhn|lqI{s|shg{]}ttyLn{icDoclvBnivx@eji|Bbgo`A
306538645,5,0,mbs|orrIugm}v_z]r}q_|@qqbki@
306452426,1,0,mbs|orrIugm}v_z]nfp[rbeoAsymJla|qA}lyn@lwqcA}|_hAzxcf@}ynrAnwu@
306452426,1,0,mbs|orrIugm}v_z]gyf|@m|vx@}nwqAcd{UouvrAngtQgfy`Axsnv@}d|^bj`oA
82120347,4,0,mjj|sstIu}x_{rw]aoijMrytwC
82120348,1,1,mjj|sstIu}x_{rw]gafxHkp`jb@
82120347,5,0,mjj|sstIu}x_{rw]thzrmC_nrwe@bfdzY_dauE
82120347,1,0,oztgbttIaccgvrw]`oijMsytwC
82120347,1,0,syimjntIuqnnhtw]cfdzY~cauEuhzrmC~mrwe@
76842608,1,0,iehfhvuIooyqz{v]f{hydBjmyxaAxar{Adi{}@zu{bJjyqqF
77098199,1,0,g_{km|tIgo~}nhu]{m|o_Cv`seZ
76842609,1,0,g_{km|tIgo~}nhu]jjv}z@n~}luAr|ryEzvffH
76842609,5,0,g_{km|tIgo~}nhu]qhpxqAkxce}B_t~rGcf{yL
77098199,1,0,cnx|m`uIomjwsgu]zm|o_Cw`seZ
609585909,1,0,gvorjztI{wwhoeu]hmuy_Amxio_A
609585909,1,0,gvorjztI{wwhoeu]ccdj^rtxq\
76842609,1,0,gvorjztI{wwhoeu]s|ryE{vffHkjv}z@o~}luA
76842609,1,0,y}kyh_uIwo__{lu]~s~rGbf{yLphpxqAjxce}B
77098201,6,1,y}kyh_uIwo__{lu]vpmfDsh`aAhaamF}{}aAvbugHsugy@d|agDa`wbAlenqYci_gR
77098201,5,0,y}kyh_uIwo__{lu]{p~}F~kopD{eted@hwtxZ
609585909,1,0,}gywixtIiqbyogu]imuy_Alxio_A
77102427,1,0,}gywixtIiqbyogu]a}opGwyhnV}luaCarg|Leh}nRqjkoP
609585909,1,0,}gywixtIiqbyogu]v~pfXqu|nWd}ujVipw`U
"77098201,76842611",1,1,mbitoauIowwhqeu]yyschAjhbdRee{uCj}yUgpjwJewbCkormCyznYotm}Bwloz@_khvDufbhBggkwB_egmCyp{w@{rw}Hgxfq@wcmcItgw^i}c~Endk}N{rmyMnwfxC{dlkDht{l@oq}lDuookCoijwUa||aHi~hzWqbkwEst~sT~~dbtAexlzx@zsnoT}aorMvukjNojh_G~kosJ_`meF
77098200,5,0,qv`_v`uImjysyku]{fn`^geqxj@
77098201,1,1,qv`_v`uImjysyku]zeted@iwtxZzp~}F_lopD
"77098201,76842611",1,1,qv`_v`uImjysyku]_losJ~_meFwukjNnjh_G{snoT|aorM__ebtAdxlzx@pbkwErt~sT`||aHh~hzWtookCnijwUit{l@nq}lDowfxCzdlkDodk}NzrmyMugw^h}c~Efxfq@vcmcIxp{w@zrw}HfgkwB~dgmC~jhvDtfbhBntm}Bvloz@jormCxznYfpjwJdwbCde{uCk}yUxyschAkhbdR
76842613,1,0,azj_aztIcnx}rhu]|{jbVq{gwR
76842613,1,0,c}~{iytIujavfiu]}{jbVp{gwR
1203511933,1,0,c}~{iytIujavfiu]qtxzIcz{wK
77102427,1,0,c}~{iytIujavfiu]dh}nRpjkoP|luaC`rg|L`}opGvyhnV
1203511933,1,0,urxwtytIye~nsiu]ptxzIbz{wK
609585909,1,0,_jpdyvtIeyxj~hu]e}ujVhpw`Uw~pfXpu|nW
76842618,5,0,w`ewc}tI_bjsanu]ii{fEq_szQ
77098201,1,0,w`ewc}tI_bjsanu]s`mhNzhhhJ
77098201,5,1,w`ewc}tI_bjsanu]fk|dPm|`}K|ymjNaqwhJ
76842618,1,0,aka_j}tIqb~ntnu]hi{fEp_szQ
76842618,5,1,aka_j}tIqb~ntnu]ftrnJktjrJphauMwvw}CtqqrKd}|dJ
464444347,5,0,aka_j}tIqb~ntnu]eebnIkyykOstssBywquD
77098201,5,0,kbs`s}tIcx`jvmu]r`mhN{hhhJ
77098201,1,0,kbs`s}tIcx`jvmu]menqYbi_gRe|agD``wbAwbugHrugy@iaamF|{}aAwpmfDrh`aA
"464444348,464444349",5,0,kbs`s}tIcx`jvmu]{u{tHixzrMwb`lV{j`bd@m`~{_BrkqrcA
76842618,1,1,qyxec|tIoqd{ynu]uqqrKe}|dJqhauMvvw}CgtrnJjtjrJ
77098201,1,1,qyxec|tIoqd{ynu]}ymjN`qwhJgk|dPl|`}K
464444347,1,0,{fybx}tIwukrjou]rtssBxwquDdebnIjyykO
77045672,1,1,kge`fttIityqgbr]pasyAhhzfL
77045672,1,0,kge`fttIityqgbr]uj_nOe~kdlAb{dtbAgs|fO
"1432706141,1432706142",1,0,kge`fttIityqgbr]axryLd_s}@ywyyNbuxiAmjk_]dmgaDajroDhr|t@
1432706141,1,0,kge`fttIityqgbr]xh|oEsrtIx|rot@m_tgK
663529244,4,0,{xrdtytIgigj~`r]ppyu@|ndjGzvdp@djlaG
663529244,1,0,{xrdtytIgigj~`r]sppFibttGz`p]g_s`Q
"1432706145,1432706143,77045671",4,1,{xrdtytIgigj~`r]pjwkFgnq`AxcltoAgdckUt`vkM_|_~B`vanEw`fx@
"1432706144,1432706145,1432706146,1432706147",1,1,{xrdtytIgigj~`r]criz@b_qPc{l~Bzumd@iwuvCpflk@qu_vCvfyk@oinmDhfzjCulzcGfexeCqyb~OgtdR
77045672,1,1,ydqecttI_k~izar]qasyAihzfL
77045674,1,0,}v_zrrtIwgd_eer]wyteF_{iqW
77045672,1,0,}v_zrrtIwgd_eer]c{dtbAfs|fOtj_nOd~kdlA
77045673,1,0,}v_zrrtIwgd_eer]lkhgQ|p{_iAletRjw{fCuzq_I`tepA
77045673,1,0,w_t~irtIkhdetbr]zryq@vvfmG
77045673,1,0,w_t~irtIkhdetbr]tzq_IatepAmetRkw{fCmkhgQ}p{_iA
1432706141,1,0,w_t~irtIkhdetbr]y|rot@l_tgKyh|oErrtI
77045673,1,0,{kykhrtIsp|vkbr]{ryq@wvfmG
77045674,1,0,slq}astIsw~lxfr]|yz{FzrnzY
77059441,1,0,ow|y~fuIqi~uiur]~utgEviegF
77059441,1,0,ow|y~fuIqi~uiur]gyhmj@oydgy@qtqqeAuk_r`C
77059441,1,0,o`gqxfuIy~wmbur]h_u_^vim|`@
77059441,2,0,o`gqxfuIy~wmbur]_vtgEwiegF
"77059444,73229319",1,0,o`gqxfuIy~wmbur]mwcuVbq|kXqzmkp@sehy{@k{jrYk_~tg@oppaq@yvvhyAumjvdAo}lr_C
77059441,2,0,igyzpjuIwpdqe{r]eiezFguilM
77059441,1,0,igyzpjuIwpdqe{r]ptqqeAtk_r`Cfyhmj@nydgy@
"941604848,941604849,941604850,941604851",3,0,igyzpjuIwpdqe{r]wbiyI~ut`EmhsfOn|kmGukgwO~u{vHs{}|Cxbh|A
77059441,1,0,oq_vxjuI_go~s{r]diezFfuilM
77059441,1,0,oq_vxjuI_go~s{r]q~ivq@s~_j|A
77059441,1,0,aqjmkluIsfpiq~r]p~ivq@r~_j|A
