osmid,safety_tag_value,is_lit
"1336652465,1376419235,1339477837",6,0
1336652458,1,0
1336652461,1,0
1336652459,1,0
1351264052,1,0
1336652466,1,0
1339477837,1,0
"1336652465,1376419235,1339477837",1,0
1340364962,1,0
1336652458,4,0
1336652456,4,0
1336652457,1,0
1336652459,5,0
1336652460,1,0
1336652461,5,0
1336652455,1,1
1336652456,1,0
1336652459,6,1
1351264052,5,0
"1339480500,1339480501,1339480502",6,0
"1351264051,1351264052",1,1
1341564514,5,1
1341577252,1,0
1341564514,5,0
1336648755,4,0
"1341577256,1336648755",1,0
1341564514,1,0
"1341564517,1341564518",1,0
1336648761,1,0
"1342200696,1342200697,1342200698",6,0
1382645733,1,1
"1342200696,1342200697,1342200698",1,0
1336852394,7,1
"1024906202,1336852394,1024906205,1336859598",1,0
"1336852395,1336852396,1336852397",7,0
"1336864292,1337747845",1,1
"1336852394,1336864292",1,0
"1336852395,1336852396,1336852397",1,0
"1336864291,1336852398",1,0
1336852398,1,0
1337747845,3,0
"1339806124,1339806125,1339806126",3,0
"1336852400,1336852401,1336864293",1,0
"1336864290,1336864291",7,1
"1336864291,1336852398",7,0
"1336864289,1336852398",4,0
"1339806124,1339806125,1339806126",1,0
1336864289,1,0
1336864290,1,1
"1336853970,1336853971,1336853972",6,0
1336864289,5,1
"1336864289,1336852398",1,0
"1339806121,1339806122,1339806123",4,0
"1336852412,1336852413,1336852414",6,0
"1336864290,1336864291",1,0
1336852411,1,1
1336864285,6,0
"1336853970,1336853971,1336853972",1,0
1336852402,6,0
"1336852402,1336852403,1336852399",1,0
"1515047049,1515047050,1336852405",1,1
1336852402,1,0
"1336852402,1253743028",1,0
"681757483,1336857842,1336857843",6,0
"1336853962,1337719788,1336853964,1337719789,1336852406",1,1
1336852406,5,0
"653192000,1336853979,1336852407",1,1
1336852406,1,0
"1336852408,1336852409,1336852410",1,0
1336853960,1,0
"1336853960,1336853963",1,1
"653192000,1336853979,1336852407",5,1
"1343475544,1343475542,1343475543",1,0
"1336852402,1253743028",5,0
"1336852408,1336852409,1336852410",5,0
"1336864283,1336852411",6,0
"1336852412,1336852413,1336852414",1,1
1336864284,1,1
1336864285,1,1
"1336853968,1336853969,1336853967",1,0
1336864283,1,1
"1336853978,1336853980,1336853981",1,0
1532380161,6,1
"1336853968,1336853969,1336853967",6,0
"1532380161,1336853966",1,1
1336864283,5,1
"1336857842,681757483,1336857843",1,0
"1336864283,1336852411",1,0
1336853960,4,0
"1336853978,1336853980,1336853981",5,0
"1536231273,1536231274,1336853966,1429060881",1,0
1532380161,1,0
1336853965,7,1
"1337730661,1336857847,1336857848,1336857849,1338854655",7,1
1336857844,1,1
1336853965,1,1
"1337730661,1336857847,1336857848,1336857849,1338854655",1,0
1336853973,1,1
"1336853976,1336853977,1336853975",3,0
1336853974,1,0
"1514148204,1337747857,1337747858,1337747862,1336853974",3,0
"1336853976,1336853977,1336853975",1,0
1336853974,3,1
1336853974,3,0
"1339806121,1339806122,1339806123",1,0
1337747841,6,0
"1337747841,1337747851,1337747853",1,0
"1514148204,1337747857,1337747858,1336853974,1337747862",1,0
1342778526,1,0
1513902773,5,0
"1342778526,1342778527",1,0
1336877621,1,1
"1336877621,1342778526",5,0
1513902770,5,0
"1336881996,1336881998",1,0
"1344384545,1336881996,1418559505",1,1
1512309590,6,0
1336881999,1,1
"1342583382,1336881999",1,1
"1512459416,1342583380,1342583381,1512459415",1,1
"1336931830,1336931831",1,0
1336931830,1,1
"1442878900,1442878901,1442878902",5,0
1336943515,1,0
1337491584,1,0
1337491584,4,0
1432501494,5,1
1337491584,5,0
"1432501498,1432501494",1,1
83591934,5,1
"1336881995,1442038621",5,1
"1442038620,1442038621",5,0
"1339741760,1339741762,1339741759",6,0
"1532989713,1337717315",1,1
"1532989713,1337717314",6,0
1337717325,5,0
"499998441,499998442,1337717325",6,0
"1337717328,1337717326",1,1
1337717327,6,0
"1480590611,1337717327",1,0
"1337717329,1337717330,1335968377",6,0
1337717327,4,0
"1337721435,1337721436,1337721437",1,0
"1337721440,1337721441,1337721439",4,0
"1337719776,1337721433",5,1
"1337721433,1337721434",1,0
"1337721435,1337721436,1337721437",4,0
"1337721445,1337721446,1337721447",4,0
1337717332,6,0
1337717332,1,1
"1337721440,1337721441,1337721439",1,0
"1337721442,1337721443,1337721444",4,0
1337717331,1,1
1337717331,1,0
"1337719777,1337719778,1337719779",5,0
1337719774,4,1
"1343526203,1343526204,1343526205",1,0
"1337719776,1337719780,1337719781,1420733373,1337719775",5,1
1337717324,7,1
1337717332,5,0
"1337717325,1337717324,1337717333",1,0
1337717324,1,0
"1337717324,1337717332",8,0
"1337730664,1337730665,1337730663",1,0
1337717332,8,1
"1337724074,1337724075,1337724076",7,0
1337721438,4,1
1337721438,1,1
"1337721442,1337721443,1337721444",1,0
"1337721445,1337721446,1337721447",1,0
1337722875,7,0
"1337722875,1420733381",7,0
"1337724072,1337724073,1337724071",7,0
1337722875,1,1
"1420733377,1337722875",1,0
"1337722873,1337722874,1337722876",5,0
1420733381,7,0
"1337724088,1337724089,1337724090",1,0
"1337722875,1420733381",1,0
1337722888,7,0
1337722888,1,1
"1337724072,1337724073,1337724071",1,0
1337722888,1,0
1420733380,1,0
"1337722888,1337724082,1337724083",7,0
"1337722888,1337722887",1,0
1420733378,4,0
1420733379,6,0
"1337724077,1337724079",1,0
1420733378,1,1
1337721438,5,0
"1513935096,1337721438,1513935095",1,0
"1337724078,1337724079",1,0
"1337724085,1337724086,1337724087",7,0
"1340365537,1340365538,1337724083",3,0
"1338596760,1338596761",5,0
1340365538,1,1
1420733386,1,1
"1340365537,1340365538,1337724083",1,0
1420736096,5,0
1337724081,1,1
1337724081,7,0
"1337724088,1337724089,1337724090",7,0
1337724083,1,0
1420733383,1,1
"1337722888,1337724082,1337724083",1,0
1420733383,6,1
"1269089357,1337734774,1420733383",6,0
1337724081,1,0
"1337724085,1337724086,1337724087",1,0
1420733382,7,1
1420736096,1,0
1420733382,1,0
1420733381,1,0
1337724091,1,1
"1337722883,1420733381",7,0
"1337722884,1337722886",1,1
"1372160841,1337722884,1337722885",6,0
1337724091,7,1
1420711034,1,0
1337724092,1,1
"1372160841,1337722884,1337722885",1,0
1420711035,7,1
"1337722883,1420733381",1,0
1337724092,7,1
1337719774,1,1
"1420733374,1337719774",1,0
"1337721432,1337721430,1337721431",5,1
"1337719776,1337719780,1337719781,1420733373,1337719775",1,1
"1337719776,1337721433",1,0
"1337719777,1337719778,1337719779",1,0
1337721428,1,1
"1514029457,1514029458",1,0
1337721428,1,0
"1337721428,1420733375",1,1
"1337721432,1337721430,1337721431",1,1
"1337722877,1337722878,1337722879",5,0
"1337722881,1420733375",1,0
"1337721428,1420733375",5,0
"1337722872,1337722870,1337722871",5,0
"1337719774,1420733374",5,0
"1337721434,1420733374",1,1
1337717332,1,0
"1337717332,1337717324",1,1
"1337734769,1337734770,1337734771",1,0
1420733379,1,1
1420733380,6,1
"1337724074,1337724075,1337724076",1,0
"1420733376,1337721438",5,0
"1337722872,1337722870,1337722871",1,0
1420733376,5,1
"1420733376,1337722887",1,0
"1513935096,1337721438,1513935095",4,0
1420733376,1,0
"1337722873,1337722874,1337722876",1,0
"1420733376,1337721438",1,0
"1337722877,1337722878,1337722879",1,0
"1420733377,1337722875",5,0
"1420733377,1337722886",1,1
1420711034,6,0
"1338343696,1338343697,1338343698",1,0
"1420711034,1337722882",1,0
1420711035,1,1
"1337722882,1420711035",1,0
1336857844,7,1
"1336857844,1338854654",1,0
"1271099761,1269089356,1337730662",1,0
1338854654,1,1
"1337730664,1337730665,1337730663",8,0
"1336857844,1338854654",7,0
1337730668,1,1
1337730669,7,1
"1337730672,1337730670,1337730671",1,0
1337730675,7,0
"1337734764,1337734765,628688742",5,0
1337745935,1,0
"1337747842,1337747843,1337745940",6,0
1337730675,7,1
"1338601413,1338601414,1338601415",7,0
1269089357,1,1
1269089357,1,0
"1337734769,1337734770,1337734771",8,0
1337734767,1,0
"1337734776,1337734775,1337734777,1337734767",1,1
1341372063,5,1
1337734767,6,0
"1337734768,1337734767",1,0
"1337734779,1337734780,1337734781",1,0
1341372063,1,0
1341372063,1,1
1341372064,1,0
1269089357,8,1
"1269089357,1337734774,1420733383",1,0
"1337734777,1337734773",1,0
"1338596761,1337734772",5,0
1341372064,5,0
1532987491,7,1
"1337734778,1338596759",1,0
"1337734779,1337734780,1337734781",6,0
1532987491,1,1
"1338601413,1338601414,1338601415",1,0
1337745925,3,0
1337745925,5,1
"1339797804,1339797805,1339797806",1,0
1337745925,1,0
1538027944,2,0
1337745925,1,1
1337745925,5,0
"1337745928,1296734486,1337745927",1,0
"1337745937,1337745938,1337745939",1,0
1337745925,6,1
"1337745929,1337745930,1337745934",1,0
"1337745941,1337745942,1337745943",1,0
"1337745936,1337745932",1,0
1337745932,6,0
"1337745929,1337745930,1337745934",5,0
1337730675,1,0
1337745932,1,1
"1412335568,1338596762,1412335567",7,0
1337745932,1,0
"1337745931,1337745933,1296733606",1,0
1337820399,1,0
"1363548951,1337820399",1,1
"1412335568,1338596762,1412335567",1,0
1337745935,6,0
"1337745936,1337745935",1,0
"1337745941,1337745942,1337745943",6,0
1337747841,1,1
1337747841,5,0
"1337747842,1337747843,1337745940",1,0
"1338271002,1338271003,1338271004",6,0
"1337747848,1337747849,1337747850",5,0
1337747841,1,0
"1337747841,1336853974",1,0
"1337747844,1337747846,1337747847",5,0
"1337747841,1336853974",3,0
"1339806120,1339806118,1339806119",1,0
1337747845,1,1
1337747845,1,0
"1337747844,1337747846,1337747847",1,0
"1339806120,1339806118,1339806119",3,0
1337747845,5,1
1337747845,5,0
"1337747848,1337747849,1337747850",1,0
"1337747856,1337747854,1337747855",3,0
1339806117,1,1
"1339806616,1337747845,1339806615",1,0
"1337747856,1337747854,1337747855",1,0
"1337747851,1337747852",5,1
"1337747841,1337747851,1337747853",5,0
1337747861,1,1
1339806117,3,1
"1339806617,1339806618,1339806619",1,0
"1339806113,1339806114",1,0
"1339806113,1339806115",1,0
"1339806616,1337747845,1339806615",3,0
1337820399,7,0
"1337820400,1337820401,1337820402",7,0
1337820400,1,0
"1337820400,1337820401,1337820402",1,0
1343520954,1,1
1363548951,7,1
1363548951,1,1
"1337820400,1337820403,1337820404",6,0
1363548951,1,0
1337820412,1,0
"1337820399,1363548951",1,1
1337820400,7,0
"1337820400,1337820403,1337820404",1,0
1337824483,1,0
1337824484,3,0
"1337824485,1337824486",1,0
1337824483,1,1
"1338273576,1337824483",1,0
1338273568,3,0
1337824484,1,0
"1337824486,1337824487",1,1
1344412702,8,1
"1344412712,1344412710,1344412711",8,0
1337820407,1,1
1337820407,8,0
"1344412712,1344412710,1344412711",1,0
1337824482,7,1
"1344415456,1344412713,1344412714",1,1
1337824482,1,1
"1347384225,1337824482",1,1
"1344415457,1344415458,1344415459",1,0
"1344412714,1344412715,1344412719",5,0
"1344415456,1344412713,1344412714",7,1
"1344412716,1344412717",1,0
1337820400,1,1
"1337823122,1337823123,1337823124",1,0
"1337820416,1337820414,1337820415",1,0
"1337823128,1337823129,1337823134",1,0
1337823121,7,0
"1337823122,1337823123,1337823124",7,0
"1337823136,1453474119,1453474120,1337823131,1337823135",1,0
1337820407,8,1
"1337820406,1337820407",1,1
1337820412,7,0
"1337820405,1337820406",1,0
"1337820411,1337820405",1,0
"1337823128,1337823129,1337823134",7,0
1337820407,9,1
"1337820408,1337820407",1,0
"1337823137,1337823138,1337823139,1453474124,1453474125",8,0
1337823127,1,1
1337823127,8,1
"1337823137,1337823138,1337823139,1453474124,1453474125",1,0
"1337820411,1337820405",7,0
"1337820410,1337820411",1,0
"1337823130,1337823132,1337823133",7,0
1337820407,1,0
"1344415457,1344415458,1344415459",8,0
"1337823140,1337823141,1337823142",5,0
1337823127,7,0
"1337823126,1337823127",1,1
"1337823136,1453474119,1453474120,1337823131,1337823135",7,1
"1296733600,1338271001,1338270999",6,0
1337823127,1,0
"1337823130,1337823132,1337823133",1,0
"1340319166,1338155294",1,0
1311878357,5,1
"1338155296,1338155297,1338155294,1338155303",1,0
1338268649,7,0
1338268649,7,1
"1338268648,1338268666,1338268667",1,0
1338268649,1,0
1338268649,1,1
1340366230,1,0
1338268649,8,0
"1338268649,1338268650",7,1
"1340366233,1340366234",1,0
1340366231,1,0
"1338268649,1338268650",1,1
"1338268651,1338268652,1338268653",6,1
"1338268651,1338268652,1338268653",1,1
"1338268656,1338268657,1338268658",1,0
1338268654,1,1
"1338270996,1338270997,1338270998",1,0
1338268655,1,0
1338268655,1,1
"1342581912,1342581913,1342581914",1,0
1340366229,1,0
1340366229,1,1
"1342581912,1342581913,1342581914",7,0
1338268661,6,0
"1338268664,1296734484,1338268663",1,0
1338271000,6,1
1338271000,1,0
"1296733600,1338271001,1338270999",1,0
1338271000,1,1
1338271000,8,1
"1338271009,1338271010,1338271011",8,0
1338271000,7,1
1338271000,6,0
"1338271005,1338271006,1338271007",1,0
"1338280376,1338280374,1338280375",1,0
"1338280377,1338280378,1338280379",8,0
1338271008,1,1
1338271008,8,1
"1338271009,1338271010,1338271011",1,0
"1338273570,1338273571,1338273572",1,0
"1338273569,1338273567",7,1
"1512838943,1338273567",1,0
"1338280372,1338280373",1,0
"1338280376,1338280374,1338280375",8,0
"1338280377,1338280378,1338280379",1,0
"1338280380,1338280381,1338280382",1,0
1338271008,9,1
1338271008,9,0
"1338277115,1338277116,1338277110",1,0
4244822,7,0
"1338273567,1512838943",7,1
1338273568,5,0
"1338273568,1338273569",1,0
"1338273570,1338273571,1338273572",5,0
1338277118,8,0
"1338277120,1338277112,1338277108",1,0
"1342581897,1338268662",1,1
1338268662,8,0
"1338277113,1338277114,1338277111",8,1
1338271008,1,0
"1338277109,1338277117,1338277119",9,0
"1338282816,1338282814,1338282815",8,0
1338277118,1,0
1338277118,8,1
"1338277117,1338277109,1338277119",1,0
1338277118,7,0
1338277118,1,1
"1338285624,1338285625,1338285623",1,0
"1415382128,1415382129,1338282804",7,0
"1338277121,1338277123,1338277124",1,0
1338277122,1,0
"1338285624,1338285625,1338285623",6,0
"1338282803,1443544884,1443544885",1,0
"1338282817,1338282818,1338282819",7,1
1338282813,1,0
1338854643,1,0
"1338282817,1338282818,1338282819",1,1
1338277122,7,0
"1338277121,1338277123,1338277124",8,0
"1338282803,1443544884,1443544885",6,0
"1512838939,1512838940",1,0
1338280370,8,1
1338854641,1,1
"1338282816,1338282814,1338282815",1,0
1338854641,8,0
"1338280371,1338280373",1,0
"1338280380,1338280381,1338280382",8,0
"1338854641,1512838936,1512838937,1512838938,1512838941",1,0
"1338854640,1338280370",1,0
1338280370,7,1
"1338854641,1512838936,1512838937,1512838938,1512838941",1,1
1338280370,1,0
"1338285628,1338285629,1338285630",7,0
1338280388,7,1
"1344448545,1338280388",1,0
1344442160,6,1
"1344448546,1344448547,1344448548",7,0
"1344457139,1344457140,1344457141",1,0
"1415381613,1415381614,1415381615",1,0
1338282812,1,0
"1338282808,1338282812,1338282813",1,0
1338282812,8,0
"1338282809,1338282810,1338282811",8,0
1338282813,7,0
"1338282808,1338282812,1338282813",8,0
1344412704,8,0
1344412704,1,1
"589640600,1344412707,1344412708",8,0
"1338285620,1338285621,1338285622",6,0
1338282804,6,0
"1338285620,1338285621,1338285622",1,0
1338282813,1,1
"1338285628,1338285629,1338285630",1,0
"1415207585,1415207586,1415207587",1,0
1338854643,7,0
"1415382128,1415382129,1338282804",1,0
"1338282809,1338282810,1338282811",1,0
1137105194,1,0
1337722882,1,0
"1337722882,1420711035",5,0
1532987491,1,0
"1338596765,1338596757,1338596774",8,0
1338599376,1,1
1338596766,1,0
"1338596757,1338596765,1338596774",1,0
"1420736094,1347384222,1338596766",1,0
"1340365538,1338599382,1338599383",1,0
1338596766,1,1
"1338596766,1420736095",1,0
1420733386,5,0
1341372063,5,0
"1420733386,1338596759",1,0
"1338599369,1338599370,1338599371,1338599372,1338599373",7,0
"1420736094,1338596766,1347384222",8,1
"1338596770,1338596771,1347384222,1347384223",1,1
"1338596766,1420736095",1,1
"1338599369,1338599370,1338599371,1338599372,1338599373",1,0
"1347384224,1347384225,1338599358",1,1
"1374243092,877703037,877703038,877703039",2,0
1341547867,6,0
"1341547874,1341547867,131666221",1,0
"1341547875,1341547868,1340362669",6,0
131668738,1,0
"1338975872,1339251244,1339251245",1,0
"1327608132,1516917262",1,1
"1516917264,1516917265,1516917263",7,0
1339477840,5,0
1339477840,1,1
"1339480500,1339480501,1339480502",1,0
1339477834,1,1
1339477837,5,0
"1342187417,1342187418,1342187419",6,1
1339480497,5,1
"1342187424,1339480495,1339480506,1339480507,1342187423",1,0
1339477840,1,0
1339477840,6,1
"1342187417,1342187418,1342187419",1,1
1339477844,1,0
1342187425,1,1
"1339477842,1339477843,1339477844",6,0
1339477842,6,1
"1339477842,1339477843,1339477844",1,0
1339480491,1,1
1339477842,1,1
"1339477840,1339477841,1339477842",1,0
1339480496,1,0
1516843496,4,0
1339480496,5,0
"1339480496,1339480495",1,0
"1339477840,1339477841,1339477842",6,0
1339480497,1,1
"674756320,527422201,527422202",1,0
527422201,1,0
1339603567,1,0
1339603567,1,1
"1339603564,1339603572,1339603565",1,1
"1343475539,1343475540,1343475541",1,0
1339603567,5,0
"1339603569,1339603567",1,0
1339603571,1,0
1335738351,6,0
"1339741752,1339741757,1339741758",6,1
1339741756,6,0
1339741766,1,0
"1339741752,1339741757,1339741758",1,1
1339741756,1,1
"1339741754,1339741755,1339741767",1,0
1476454017,1,0
"1339799308,1339799309,1339799310",6,0
"1328705183,1339799306,1476454015",1,1
"1339799306,1339799307,1339799302",1,1
"1339799308,1339799309,1339799310",1,0
1339802968,2,0
"1339802968,1339802969,1339802970",3,1
"1339802971,1339802972,23792652",1,1
"1339806112,1339806115",2,1
"1339806112,1339806111",1,1
"1339806617,1339806618,1339806619",2,0
1456278162,4,1
"1339818152,438314054,1339818150",4,0
1339844950,1,1
"1339818579,1339818580,1339847631",6,0
1442038620,1,0
1340149833,1,1
"1340149843,1442038620,1340149847",1,0
1442038620,5,0
"1340149851,1340149852,1340149853",1,0
"1442038620,1442038621",1,0
1340152541,1,0
1340149833,4,1
"1340152541,1340152542,1340152543",4,0
1340149843,4,1
"1340149832,1340152540",1,1
"1340149843,1442038620,1340149847",5,0
1340149843,1,1
1418630831,3,0
1418630831,1,0
1340152542,1,1
1340152542,4,1
"1340152541,1340152542,1340152543",1,0
"1340152540,1418630830",1,0
1344384548,3,0
"1344384548,1340152541",1,1
1539405522,5,0
"1340149851,1340149852,1340149853",5,0
"1340149848,1539405522,1340149850",1,0
1539405522,1,0
1340286288,6,0
"1340286288,1340286289,1342223992",6,0
1342223992,1,1
"1342223992,1340286289,1340286288",1,0
1340286288,3,0
"1253740033,1340286290,1340286291",2,0
"1343475548,1343475549,1343475550",2,0
"1343475544,1343475542,1343475543",5,0
1343475542,1,0
1514417361,1,1
1422393998,7,0
"1367183321,1374501995,1374501996",7,0
1422393998,1,1
1340362670,1,1
1340366210,1,1
1340366210,6,1
1340366213,1,0
1340366221,1,1
"1340366216,1340366219",1,0
"1340366217,1340366218",8,0
1340366223,4,0
"1418640393,1340366223",1,0
"1418640394,1418640395,1418640396",4,0
1340366227,1,0
"1340366226,1340366227,1340366228",7,0
1340366229,8,0
"1340366232,1340366234",1,0
"1340366235,1340366236,1340366237",8,0
1341548986,1,0
"1341548986,1341547867,1341547866",5,0
1341548987,4,0
"1341547865,1341548987,1334583246",5,0
1341548986,1,1
"131668738,1341548988,1334583239",4,0
"1341565835,1341565836",1,1
1255054796,7,1
"1255054794,1255054795,1255054796",1,0
1341577253,1,1
"1341564507,1341564508,1336648757,1341564509",1,0
1342200704,1,1
"1341577256,1336648755",4,0
"1341577256,1341577254",1,0
"1341577257,49932199",1,0
"1341577256,1341577254",4,0
1341577254,1,0
1341577255,6,1
1341577253,4,1
"1341577252,1341577253",1,0
1342195097,1,0
1342200706,1,0
"1342200701,1342200702,1342200703",6,0
1342200704,1,0
"1448207248,1448207249,1448207250",5,0
"1342275880,1342275878,1342275879",6,0
"1342275881,1447983708",6,0
"1342275889,1447983708",1,0
1342275881,4,1
"1342275881,1447983708",1,0
"1342275882,1342275883,1342275885",1,0
"1342275881,1447983709",1,0
1342275881,1,1
"1342581906,1342581907,1342581908",1,1
"1342581898,1342581899,1342581901",1,0
